dataset,method,projection,intersections,zoning_4x4,zoning_8x8,global,grad_hist,skeleton,bbox_norm,ari_A,nmi_A,accuracy_A,macro_f1_A,ari_B,nmi_B,accuracy_B,macro_f1_B,ari_diff,ari_rel_diff,nmi_diff,nmi_rel_diff,accuracy_diff,accuracy_rel_diff,macro_f1_diff,macro_f1_rel_diff
noise0_shift2,maxmin,Y,N,Y,N,Y,Y,Y,N,0.1930699891060457,0.4567921249480743,0.456,0.3977094251198715,0.2300687462345017,0.5117094878796871,0.486,0.4222476167986996,0.03699875712845599,0.19163391110015568,0.054917362931612757,0.1202239704501374,0.02999999999999997,0.06578947368421047,0.024538191678828092,0.061698793463172676
noise0_shift2,agglomerative,Y,N,Y,N,Y,Y,Y,N,0.4622687637757388,0.6719511916187497,0.58,0.5418663638048288,0.490739229663967,0.7168497756334423,0.635,0.5707104095939706,0.028470465888228214,0.06158855652648021,0.0448985840146926,0.0668182221785047,0.05500000000000005,0.09482758620689664,0.028844045789141792,0.05323092134120902
noise0_shift2,kmeans,Y,N,N,Y,Y,Y,Y,N,0.2662190566686717,0.4908926387249413,0.451,0.4362043948535591,0.3471495692207432,0.5469823713013486,0.506,0.4844528467070573,0.08093051255207151,0.3039996969593173,0.056089732576407314,0.11426069195516234,0.05499999999999999,0.1219512195121951,0.04824845185349819,0.11060973347069548
noise0_shift2,maxmin,Y,N,N,Y,Y,Y,Y,N,0.2010235280788353,0.4267385299957894,0.417,0.4044144184417059,0.2475166720370817,0.4879931788649064,0.481,0.4133575170840151,0.046493143958246386,0.23128210116784534,0.06125464886911702,0.14354140665414353,0.064,0.15347721822541968,0.008943098642309188,0.022113698806211793
noise0_shift2,agglomerative,Y,N,N,Y,Y,Y,Y,N,0.2413490098943413,0.515738958675673,0.436,0.3974687985128505,0.4018716188263174,0.6500211834486178,0.544,0.5203645223303471,0.1605226089319761,0.6651057280170749,0.13428222477294482,0.2603685886320436,0.10800000000000004,0.24770642201834872,0.12289572381749664,0.30919590236344885
noise0_shift2,kmeans,N,Y,Y,Y,Y,Y,N,N,0.1900114924679534,0.4125629526471346,0.384,0.3469798891598523,0.229062372684538,0.4667520386651643,0.422,0.3797396853284686,0.039050880216584594,0.20551851737689372,0.054189086018029686,0.1313474359981558,0.03799999999999998,0.09895833333333327,0.032759796168616295,0.09441410638506482
noise0_shift2,maxmin,N,Y,Y,Y,Y,Y,N,N,0.1787381108194811,0.3758582391482418,0.385,0.3136680878462314,0.1847007418757441,0.4057242916337785,0.387,0.2893774908388735,0.00596263105626299,0.03335959538189943,0.029866052485536698,0.07946094930157235,0.0020000000000000018,0.005194805194805199,-0.024290597007357917,-0.07744044723882089
noise0_shift2,agglomerative,N,Y,Y,Y,Y,Y,N,N,0.2342748725835179,0.4870312299533603,0.412,0.3733103984970259,0.2849695313050187,0.6024423213712476,0.502,0.4826138206342089,0.05069465872150078,0.21638965443649263,0.11541109141788736,0.23696856447776357,0.09000000000000002,0.21844660194174764,0.10930342213718297,0.29279501073971226
noise0_shift2,kmeans,N,Y,Y,Y,Y,N,Y,N,0.2142017945793381,0.4542278214692999,0.397,0.3614150577729382,0.2748993700167051,0.5211185370546363,0.474,0.4014090366300945,0.06069757543736701,0.28336632546225127,0.06689071558533638,0.14726248024386449,0.07699999999999996,0.19395465994962205,0.039993978857156276,0.11065941497734387
noise0_shift2,maxmin,N,Y,Y,Y,Y,N,Y,N,0.2019815713080273,0.3963539140359373,0.418,0.3681381546184881,0.1690806498790678,0.3725898423839753,0.371,0.303628240146745,-0.032900921428959506,-0.1628907093646911,-0.023764071651961982,-0.059956697311199764,-0.046999999999999986,-0.11244019138755978,-0.06450991447174309,-0.17523289466856953
noise0_shift2,agglomerative,N,Y,Y,Y,Y,N,Y,N,0.2301779477148872,0.479401436919657,0.411,0.3447220410274575,0.2836405804683445,0.5415471534047857,0.467,0.4031470283475339,0.053462632753457306,0.2322665280675778,0.06214571648512868,0.12963189448166734,0.05600000000000005,0.13625304136253055,0.058424987320076394,0.16948433916769126
noise0_shift2,kmeans,N,Y,Y,Y,N,Y,Y,N,0.2010100718225834,0.4374809662690848,0.374,0.3371627340170667,0.265288226095749,0.496723795154298,0.464,0.4150027321118495,0.06427815427316558,0.3197757887967878,0.059242828885213206,0.13541807176309076,0.09000000000000002,0.2406417112299466,0.07783999809478281,0.2308677390510265
noise0_shift2,maxmin,N,Y,Y,Y,N,Y,Y,N,0.1560020084802499,0.3476328334045583,0.364,0.2968082320231832,0.170442270455122,0.3725493777806749,0.425,0.371121998834019,0.01444026197487211,0.09256459013282685,0.024916544376116567,0.0716748879330391,0.061,0.16758241758241757,0.07431376681083579,0.2503763669365857
noise0_shift2,agglomerative,N,Y,Y,Y,N,Y,Y,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.3291840365906485,0.6016902766632974,0.474,0.4048094910036523,0.08251351678947488,0.3345090319507337,0.09981745528698216,0.19888993991196194,0.05099999999999999,0.1205673758865248,0.029727508099981315,0.07925602789514943
noise0_shift2,kmeans,N,Y,Y,N,Y,Y,Y,N,0.2121248353685283,0.4550127310266065,0.444,0.372209540704458,0.2740072918428038,0.5316969737119333,0.497,0.4638733325374232,0.06188245647427551,0.2917265975328443,0.07668424268532675,0.1685320815360718,0.05299999999999999,0.11936936936936934,0.09166379183296519,0.2462693236166886
noise0_shift2,maxmin,N,Y,Y,N,Y,Y,Y,N,0.1379076527054806,0.3553239850423714,0.378,0.3254558172426,0.2066744445143112,0.4166635859843571,0.428,0.321490361005083,0.06876679180883058,0.4986437696513539,0.061339600941985706,0.17263006023832342,0.04999999999999999,0.13227513227513224,-0.003965456237516984,-0.012184315127976558
noise0_shift2,agglomerative,N,Y,Y,N,Y,Y,Y,N,0.2448824236303019,0.5488017299178549,0.497,0.4439163004658722,0.3520590342257875,0.6375388911458396,0.513,0.4688668618985071,0.10717661059548558,0.43766559072156896,0.0887371612279847,0.1616925683548172,0.016000000000000014,0.032193158953722364,0.02495056143263491,0.0562055536290294
noise0_shift2,kmeans,N,Y,N,Y,Y,Y,Y,N,0.2123440357801715,0.4436820684139635,0.404,0.3393727859659025,0.2729561513796604,0.5286177487031404,0.486,0.4555417039863644,0.0606121155994889,0.2854429858450906,0.08493568028917686,0.19143365561920864,0.08199999999999996,0.20297029702970287,0.11616891802046192,0.3423047540180009
noise0_shift2,maxmin,N,Y,N,Y,Y,Y,Y,N,0.1486998595114088,0.3349198311585264,0.325,0.2379200640820647,0.1891760101014463,0.3999506108911208,0.424,0.3477008388095379,0.04047615059003751,0.2722003283865378,0.06503077973259436,0.19416819693132345,0.09899999999999998,0.3046153846153845,0.10978077472747319,0.4614187338551111
noise0_shift2,agglomerative,N,Y,N,Y,Y,Y,Y,N,0.3042996949109243,0.5672821198442688,0.458,0.4117758438006017,0.2910739341255419,0.5615692326418643,0.495,0.4753735030973066,-0.013225760785382401,-0.04346294461206704,-0.005712887202404482,-0.010070628004233225,0.03699999999999998,0.08078602620087331,0.06359765929670486,0.1544472806119763
noise0_shift2,kmeans,N,N,Y,Y,Y,Y,Y,N,0.256864623666833,0.4726142979831031,0.437,0.4140166868651602,0.3536163800406318,0.5817598170174628,0.535,0.4797414776284913,0.09675175637379879,0.37666438839507516,0.1091455190343597,0.2309399429939842,0.09800000000000003,0.22425629290617857,0.0657247907633311,0.15874913463267437
noise0_shift2,maxmin,N,N,Y,Y,Y,Y,Y,N,0.1864865379369148,0.4057853828619485,0.394,0.327999474045389,0.2052872664738529,0.4498742101438817,0.402,0.3627196557863945,0.018800728536938094,0.10081547303590385,0.044088827281933196,0.1086506048369233,0.008000000000000007,0.020304568527918797,0.034720181741005496,0.10585438236465243
noise0_shift2,agglomerative,N,N,Y,Y,Y,Y,Y,N,0.3622744705725244,0.5585909754262147,0.51,0.4528833628545375,0.3825829714860701,0.6406494803033156,0.531,0.5077506124442395,0.020308500913545746,0.05605832749255278,0.08205850487710087,0.14690266847667705,0.02100000000000002,0.04117647058823533,0.05486724958970196,0.12115094986901712
noise0_shift2,kmeans,Y,Y,Y,Y,Y,Y,N,N,0.2216273154226157,0.4563739596514373,0.418,0.3517873290791947,0.2524386493705465,0.487239541500127,0.449,0.3985524150996157,0.030811333947930786,0.13902317902094968,0.030865581848689705,0.06763221519532747,0.031000000000000028,0.07416267942583739,0.04676508602042101,0.13293567492276906
noise0_shift2,maxmin,Y,Y,Y,Y,Y,Y,N,N,0.1787381108194811,0.3758582391482418,0.385,0.3136680878462314,0.1850133709281944,0.4069552687129014,0.39,0.2927184754466692,0.006275260108713293,0.0351086854389497,0.031097029564659595,0.08273605930557945,0.0050000000000000044,0.012987012987012998,-0.020949612399562223,-0.0667891099263891
noise0_shift2,agglomerative,Y,Y,Y,Y,Y,Y,N,N,0.2398496160431502,0.4976065115121322,0.425,0.3833573368966797,0.2849695313050187,0.6024423213712476,0.502,0.4826138206342089,0.04511991526186848,0.18811752132949494,0.10483580985911545,0.21068014070101138,0.07700000000000001,0.18117647058823533,0.09925648373752916,0.2589137449175264
noise0_shift2,kmeans,Y,Y,Y,Y,Y,N,Y,N,0.2510661232130474,0.4811700897362463,0.433,0.398079848796905,0.2748993700167051,0.5211185370546363,0.474,0.4014090366300945,0.023833246803657726,0.09492816672615575,0.03994844731838998,0.08302354649743035,0.04099999999999998,0.09468822170900688,0.003329187833189473,0.008363115699654469
noise0_shift2,maxmin,Y,Y,Y,Y,Y,N,Y,N,0.2019815713080273,0.3963539140359373,0.418,0.3681381546184881,0.1768188200975968,0.385506292135099,0.38,0.2833795418092276,-0.02516275121043049,-0.12457944082461177,-0.010847621900838267,-0.02736852473684596,-0.03799999999999998,-0.09090909090909086,-0.0847586128092605,-0.23023588222497132
noise0_shift2,agglomerative,Y,Y,Y,Y,Y,N,Y,N,0.2301779477148872,0.479401436919657,0.411,0.3447220410274575,0.2836405804683445,0.5415471534047857,0.467,0.4031470283475339,0.053462632753457306,0.2322665280675778,0.06214571648512868,0.12963189448166734,0.05600000000000005,0.13625304136253055,0.058424987320076394,0.16948433916769126
noise0_shift2,kmeans,Y,Y,Y,Y,N,Y,Y,N,0.1983813548913844,0.4313432405967847,0.381,0.3307371663603579,0.2898050422436354,0.5402250820315071,0.479,0.4023531500038048,0.09142368735225101,0.46084818506409697,0.1088818414347224,0.2524250554710884,0.09799999999999998,0.2572178477690288,0.0716159836434469,0.21653442953374347
noise0_shift2,maxmin,Y,Y,Y,Y,N,Y,Y,N,0.1534439259614745,0.3458455936113775,0.36,0.2932448803862994,0.170442270455122,0.3725493777806749,0.425,0.371121998834019,0.01699834449364751,0.11077886848330068,0.026703784169297362,0.07721302414309225,0.065,0.18055555555555558,0.07787711844771955,0.2655702576806453
noise0_shift2,agglomerative,Y,Y,Y,Y,N,Y,Y,N,0.2466705198011736,0.5018728213763153,0.423,0.375081982903671,0.3291840365906485,0.6016902766632974,0.474,0.4048094910036523,0.08251351678947488,0.3345090319507337,0.09981745528698216,0.19888993991196194,0.05099999999999999,0.1205673758865248,0.029727508099981315,0.07925602789514943
noise0_shift2,kmeans,Y,Y,Y,N,Y,Y,Y,N,0.1721723352517798,0.4011657869855854,0.384,0.3249669545473431,0.2566656543854978,0.511455197997501,0.468,0.3882555148527552,0.08449331913371802,0.4907485224624354,0.11028941101191564,0.2749222755027176,0.08400000000000002,0.21875000000000006,0.06328856030541213,0.19475383395080526
noise0_shift2,maxmin,Y,Y,Y,N,Y,Y,Y,N,0.1421437106455377,0.3480007793321452,0.39,0.3318151301131009,0.2067464173976983,0.413623861204612,0.428,0.3211297849388085,0.0646027067521606,0.4544886752904579,0.06562308187246679,0.18857165204746174,0.03799999999999998,0.09743589743589738,-0.010685345174292371,-0.032202706280000604
noise0_shift2,agglomerative,Y,Y,Y,N,Y,Y,Y,N,0.2817412109763298,0.5803302186980367,0.514,0.4897122669047563,0.3520590342257875,0.6375388911458396,0.513,0.4688668618985071,0.07031782324945768,0.24958302339151,0.05720867244780292,0.09857951663477017,-0.0010000000000000009,-0.0019455252918287955,-0.02084540500624915,-0.04256663844261707
noise0_shift2,kmeans,Y,Y,N,Y,Y,Y,Y,N,0.2391940730170857,0.4741274329339277,0.424,0.3527419787212579,0.2606699236639511,0.5167843002400282,0.444,0.4390765742501451,0.021475850646865385,0.08978420901479177,0.04265686730610052,0.08996920309406563,0.020000000000000018,0.04716981132075476,0.08633459552888723,0.24475282426509873
noise0_shift2,maxmin,Y,Y,N,Y,Y,Y,Y,N,0.1488778821833672,0.3363701499193066,0.325,0.2382835372073584,0.1891760101014463,0.3999506108911208,0.424,0.3477008388095379,0.0402981279180791,0.27067907822899734,0.06358046097181419,0.18901933178989516,0.09899999999999998,0.3046153846153845,0.1094173016021795,0.4591895138226133
noise0_shift2,agglomerative,Y,Y,N,Y,Y,Y,Y,N,0.3042996949109243,0.5672821198442688,0.458,0.4117758438006017,0.2910739341255419,0.5615692326418643,0.495,0.4753735030973066,-0.013225760785382401,-0.04346294461206704,-0.005712887202404482,-0.010070628004233225,0.03699999999999998,0.08078602620087331,0.06359765929670486,0.1544472806119763
noise0_shift2,kmeans,Y,N,Y,Y,Y,Y,Y,N,0.2587029448977934,0.4793361990635395,0.438,0.4186297498171628,0.3230445369503976,0.5369743407821381,0.493,0.4476212544271453,0.0643415920526042,0.24870838667114456,0.0576381417185986,0.1202457520028823,0.05499999999999999,0.12557077625570776,0.02899150460998251,0.06925333095090494
noise0_shift2,maxmin,Y,N,Y,Y,Y,Y,Y,N,0.1864865379369148,0.4057853828619485,0.394,0.327999474045389,0.2039275432263038,0.4472354510630473,0.399,0.3592254204201771,0.017441005289388994,0.09352420545921115,0.04145006820109881,0.10214776074179208,0.0050000000000000044,0.012690355329949249,0.031225946374788094,0.09520120867775235
noise0_shift2,agglomerative,Y,N,Y,Y,Y,Y,Y,N,0.3778502461316446,0.5793115195928331,0.529,0.4732291910467736,0.3825829714860701,0.6406494803033156,0.531,0.5077506124442395,0.004732725354425538,0.01252539968645842,0.061337960710482475,0.10588078889505534,0.0020000000000000018,0.003780718336483935,0.03452142139746589,0.07294863049573334
noise0_shift2,kmeans,N,Y,Y,Y,Y,Y,Y,N,0.2235528942115768,0.4554715004902908,0.424,0.3706667706512087,0.2806467388005199,0.5226200103415134,0.477,0.4249068846918082,0.057093844588943066,0.2553930012416114,0.06714850985122262,0.1474263697705363,0.05299999999999999,0.12499999999999999,0.05424011404059953,0.14633120186443307
noise0_shift2,maxmin,N,Y,Y,Y,Y,Y,Y,N,0.1986308802693277,0.3984502922932427,0.421,0.4059866631585017,0.1950528307208587,0.4182373646114095,0.405,0.3627396211384983,-0.00357804954846902,-0.018013561353690165,0.019787072318166787,0.04966007730671793,-0.01599999999999996,-0.03800475059382413,-0.0432470420200034,-0.10652330715385909
noise0_shift2,agglomerative,N,Y,Y,Y,Y,Y,Y,N,0.2336812661165453,0.4879519137055287,0.412,0.3751237311374589,0.3660569245627151,0.6517230905166195,0.517,0.4816449344184235,0.1323756584461698,0.5664795498846248,0.16377117681109077,0.3356297459055035,0.10500000000000004,0.25485436893203894,0.1065212032809646,0.2839628486258881
noise0_shift2,kmeans,Y,Y,Y,Y,Y,Y,Y,N,0.2055067005127144,0.4318897750372092,0.384,0.3509137668068269,0.2806467388005199,0.5226200103415134,0.477,0.4249068846918082,0.07514003828780547,0.3656330333772093,0.09073023530430419,0.2100772941347995,0.09299999999999997,0.24218749999999992,0.07399311788498131,0.21085840706190784
noise0_shift2,maxmin,Y,Y,Y,Y,Y,Y,Y,N,0.1819119404357018,0.3786391665208779,0.392,0.3208217355121944,0.1950528307208587,0.4182373646114095,0.405,0.3627396211384983,0.013140890285156887,0.07223764560854452,0.039598198090531556,0.10458030122551555,0.013000000000000012,0.03316326530612248,0.041917885626303886,0.13065787316243288
noise0_shift2,agglomerative,Y,Y,Y,Y,Y,Y,Y,N,0.2504294404373667,0.5013331256455115,0.422,0.37209648095613,0.3660569245627151,0.6517230905166195,0.517,0.4816449344184235,0.1156274841253484,0.4617168170140413,0.150389964871108,0.29998010739359665,0.09500000000000003,0.22511848341232235,0.10954845346229347,0.2944087328662729
noise0_shift2,kmeans,Y,N,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,Y,N,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,Y,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,Y,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,Y,N,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,Y,N,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,N,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,N,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,N,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,Y,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,Y,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,Y,N,N,N,N,Y,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,Y,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,Y,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,Y,Y,N,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,Y,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,maxmin,N,N,Y,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,agglomerative,N,N,Y,N,Y,N,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
noise0_shift2,kmeans,N,N,Y,N,N,Y,N,Y,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
